,YEAR,MONTH,DAY,HOUR
169053,2021,8,18,13
169054,2021,8,18,14
169055,2021,8,18,14
169056,2021,8,18,14
169057,2021,8,18,14
169058,2021,8,18,14
169059,2021,8,18,14
169060,2021,8,18,14
169061,2021,8,18,15
169062,2021,8,18,15
169063,2021,8,18,15
169064,2021,8,18,15
169065,2021,8,18,15
169066,2021,8,18,15
169067,2021,8,18,15
169068,2021,8,18,15
169069,2021,8,18,15
169070,2021,8,18,15
169071,2021,8,18,15
169072,2021,8,18,8
169078,2021,8,18,8
169079,2021,8,18,8
169080,2021,8,18,8
169081,2021,8,18,8
169082,2021,8,18,8
169083,2021,8,18,8
169084,2021,8,18,8
169085,2021,8,18,8
169086,2021,8,18,8
169087,2021,8,18,8
169088,2021,8,18,8
169089,2021,8,18,8
169090,2021,8,18,8
169091,2021,8,18,8
169092,2021,8,18,8
169093,2021,8,18,8
169094,2021,8,18,8
169095,2021,8,18,8
169096,2021,8,18,8
169097,2021,8,18,8
169098,2021,8,18,8
169099,2021,8,18,8
169100,2021,8,18,8
169101,2021,8,18,8
169102,2021,8,18,8
169103,2021,8,18,9
169104,2021,8,18,9
169105,2021,8,18,9
169106,2021,8,18,9
169107,2021,8,18,9
169108,2021,8,18,9
169109,2021,8,18,9
169110,2021,8,18,9
169111,2021,8,18,9
169112,2021,8,18,9
169113,2021,8,18,9
169114,2021,8,18,9
169115,2021,8,18,9
169116,2021,8,18,9
169117,2021,8,18,9
169118,2021,8,18,9
169119,2021,8,18,9
169120,2021,8,18,9
169121,2021,8,18,10
169122,2021,8,18,10
169123,2021,8,18,10
169124,2021,8,18,10
169125,2021,8,18,10
169126,2021,8,18,10
169127,2021,8,18,10
169128,2021,8,18,10
169129,2021,8,18,10
169130,2021,8,18,10
169131,2021,8,18,10
169132,2021,8,18,10
169133,2021,8,18,10
169134,2021,8,18,10
169135,2021,8,18,10
169136,2021,8,18,10
169137,2021,8,18,10
169138,2021,8,18,10
169139,2021,8,18,10
169140,2021,8,18,10
169141,2021,8,18,10
169142,2021,8,18,10
169143,2021,8,18,10
169144,2021,8,18,10
169145,2021,8,18,10
169146,2021,8,18,11
169147,2021,8,18,11
169148,2021,8,18,11
169149,2021,8,18,11
169150,2021,8,18,11
169151,2021,8,18,11
169152,2021,8,18,11
169153,2021,8,18,11
169154,2021,8,18,11
169155,2021,8,18,11
169156,2021,8,18,11
169157,2021,8,18,11
169158,2021,8,18,11
169159,2021,8,18,11
169160,2021,8,18,11
169161,2021,8,18,11
169162,2021,8,18,11
169163,2021,8,18,11
169164,2021,8,18,11
169165,2021,8,18,11
169166,2021,8,18,11
169167,2021,8,18,11
169168,2021,8,18,11
169169,2021,8,18,11
169170,2021,8,18,11
169171,2021,8,18,12
169172,2021,8,18,12
169173,2021,8,18,12
169174,2021,8,18,12
169175,2021,8,18,12
169176,2021,8,18,12
169177,2021,8,18,12
169178,2021,8,18,12
169179,2021,8,18,12
169180,2021,8,18,12
169181,2021,8,18,12
169182,2021,8,18,12
169183,2021,8,18,13
169184,2021,8,18,13
169185,2021,8,18,14
169186,2021,8,18,14
169187,2021,8,18,14
169188,2021,8,18,14
169189,2021,8,18,14
169190,2021,8,18,15
169191,2021,8,18,15
169192,2021,8,18,15
169193,2021,8,18,15
169194,2021,8,18,15
169195,2021,8,18,15
169196,2021,8,18,15
169197,2021,8,18,15
169198,2021,8,18,15
169199,2021,8,18,15
169200,2021,8,18,15
169201,2021,8,18,15
169202,2021,8,18,15
169203,2021,8,18,15
169204,2021,8,18,15
169205,2021,8,18,15
169206,2021,8,18,15
169207,2021,8,18,15
169208,2021,8,18,16
169209,2021,8,18,16
169210,2021,8,18,16
169211,2021,8,18,16
169212,2021,8,18,16
169213,2021,8,18,16
169214,2021,8,18,16
169215,2021,8,18,16
169216,2021,8,18,16
169217,2021,8,18,16
169219,2021,8,18,9
169220,2021,8,18,10
169221,2021,8,18,10
169222,2021,8,18,13
169223,2021,8,18,15
169224,2021,8,18,15
169225,2021,8,18,15
169226,2021,8,18,15
169227,2021,8,18,15
169228,2021,8,18,17
169229,2021,8,18,8
169230,2021,8,18,8
169231,2021,8,18,8
169232,2021,8,18,8
169233,2021,8,18,8
169234,2021,8,18,8
169235,2021,8,18,8
169236,2021,8,18,8
169237,2021,8,18,8
169238,2021,8,18,9
169239,2021,8,18,9
169240,2021,8,18,9
169241,2021,8,18,9
169242,2021,8,18,10
169243,2021,8,18,10
169244,2021,8,18,10
169245,2021,8,18,10
169246,2021,8,18,10
169247,2021,8,18,10
169248,2021,8,18,10
169249,2021,8,18,11
169250,2021,8,18,11
169251,2021,8,18,11
169252,2021,8,18,11
169253,2021,8,18,11
169254,2021,8,18,11
169255,2021,8,18,12
169256,2021,8,18,12
169257,2021,8,18,12
169258,2021,8,18,12
169259,2021,8,18,12
169260,2021,8,18,12
169261,2021,8,18,13
169262,2021,8,18,14
169263,2021,8,18,14
169264,2021,8,18,14
169265,2021,8,18,14
169266,2021,8,18,15
169267,2021,8,18,15
169268,2021,8,18,15
169269,2021,8,18,15
169270,2021,8,18,16
169271,2021,8,18,16
169272,2021,8,18,16
169273,2021,8,18,16
169274,2021,8,18,16
169275,2021,8,18,8
169276,2021,8,18,8
169277,2021,8,18,8
169278,2021,8,18,8
169279,2021,8,18,8
169280,2021,8,18,8
169281,2021,8,18,8
169282,2021,8,18,8
169283,2021,8,18,8
169284,2021,8,18,8
169285,2021,8,18,8
169286,2021,8,18,8
169287,2021,8,18,8
169288,2021,8,18,8
169289,2021,8,18,8
169290,2021,8,18,8
169291,2021,8,18,8
169292,2021,8,18,8
169293,2021,8,18,8
169294,2021,8,18,8
169295,2021,8,18,8
169296,2021,8,18,8
169297,2021,8,18,8
169298,2021,8,18,8
169299,2021,8,18,8
169300,2021,8,18,8
169301,2021,8,18,8
169302,2021,8,18,8
169303,2021,8,18,8
169304,2021,8,18,8
169305,2021,8,18,8
169306,2021,8,18,8
169307,2021,8,18,8
169308,2021,8,18,8
169309,2021,8,18,8
169310,2021,8,18,8
169311,2021,8,18,8
169312,2021,8,18,8
169313,2021,8,18,8
169314,2021,8,18,8
169315,2021,8,18,8
169316,2021,8,18,8
169317,2021,8,18,8
169318,2021,8,18,9
169319,2021,8,18,9
169320,2021,8,18,9
169321,2021,8,18,9
169322,2021,8,18,9
169323,2021,8,18,9
169324,2021,8,18,9
169325,2021,8,18,9
169326,2021,8,18,9
169327,2021,8,18,9
169328,2021,8,18,9
169329,2021,8,18,9
169330,2021,8,18,9
169331,2021,8,18,9
169332,2021,8,18,9
169333,2021,8,18,9
169334,2021,8,18,9
169335,2021,8,18,9
169336,2021,8,18,9
169337,2021,8,18,9
169338,2021,8,18,9
169339,2021,8,18,9
169340,2021,8,18,9
169341,2021,8,18,9
169342,2021,8,18,9
169343,2021,8,18,9
169344,2021,8,18,9
169345,2021,8,18,9
169346,2021,8,18,9
169347,2021,8,18,9
169348,2021,8,18,9
169349,2021,8,18,9
169350,2021,8,18,9
169351,2021,8,18,9
169352,2021,8,18,9
169353,2021,8,18,9
169354,2021,8,18,9
169355,2021,8,18,9
169356,2021,8,18,9
169357,2021,8,18,9
169358,2021,8,18,9
169359,2021,8,18,9
169360,2021,8,18,9
169361,2021,8,18,9
169362,2021,8,18,9
169363,2021,8,18,9
169364,2021,8,18,9
169365,2021,8,18,10
169366,2021,8,18,10
169367,2021,8,18,10
169368,2021,8,18,10
169369,2021,8,18,10
169370,2021,8,18,10
169371,2021,8,18,10
169372,2021,8,18,10
169373,2021,8,18,10
169374,2021,8,18,10
169375,2021,8,18,10
169376,2021,8,18,10
169377,2021,8,18,10
169378,2021,8,18,10
169379,2021,8,18,10
169380,2021,8,18,10
169381,2021,8,18,10
169382,2021,8,18,10
169383,2021,8,18,10
169384,2021,8,18,10
169385,2021,8,18,10
169386,2021,8,18,10
169387,2021,8,18,10
169388,2021,8,18,10
169389,2021,8,18,10
169390,2021,8,18,10
169391,2021,8,18,10
169392,2021,8,18,10
169393,2021,8,18,10
169394,2021,8,18,10
169395,2021,8,18,10
169396,2021,8,18,10
169397,2021,8,18,10
169398,2021,8,18,10
169399,2021,8,18,10
169400,2021,8,18,10
169401,2021,8,18,10
169402,2021,8,18,11
169403,2021,8,18,11
169404,2021,8,18,11
169405,2021,8,18,11
169406,2021,8,18,11
169407,2021,8,18,11
169408,2021,8,18,11
169409,2021,8,18,11
169410,2021,8,18,11
169411,2021,8,18,11
169412,2021,8,18,11
169413,2021,8,18,11
169414,2021,8,18,11
169415,2021,8,18,11
169416,2021,8,18,11
169417,2021,8,18,11
169418,2021,8,18,11
169419,2021,8,18,11
169420,2021,8,18,11
169421,2021,8,18,11
169422,2021,8,18,11
169423,2021,8,18,11
169424,2021,8,18,11
169425,2021,8,18,11
169426,2021,8,18,11
169427,2021,8,18,12
169428,2021,8,18,12
169429,2021,8,18,12
169430,2021,8,18,12
169431,2021,8,18,12
169432,2021,8,18,12
169433,2021,8,18,12
169434,2021,8,18,12
169435,2021,8,18,12
169436,2021,8,18,12
169437,2021,8,18,12
169438,2021,8,18,12
169439,2021,8,18,12
169440,2021,8,18,12
169441,2021,8,18,12
169442,2021,8,18,12
169443,2021,8,18,12
169444,2021,8,18,12
169445,2021,8,18,12
169446,2021,8,18,12
169447,2021,8,18,12
169448,2021,8,18,12
169449,2021,8,18,12
169450,2021,8,18,12
169451,2021,8,18,12
169452,2021,8,18,12
169453,2021,8,18,12
169454,2021,8,18,13
169455,2021,8,18,13
169456,2021,8,18,13
169457,2021,8,18,13
169458,2021,8,18,13
169459,2021,8,18,13
169460,2021,8,18,13
169461,2021,8,18,13
169462,2021,8,18,13
169463,2021,8,18,13
169464,2021,8,18,13
169465,2021,8,18,13
169466,2021,8,18,13
169467,2021,8,18,14
169468,2021,8,18,14
169469,2021,8,18,14
169470,2021,8,18,14
169471,2021,8,18,14
169472,2021,8,18,14
169473,2021,8,18,14
169474,2021,8,18,14
169475,2021,8,18,14
169476,2021,8,18,14
169477,2021,8,18,14
169478,2021,8,18,14
169479,2021,8,18,14
169480,2021,8,18,14
169481,2021,8,18,14
169482,2021,8,18,14
169483,2021,8,18,15
169484,2021,8,18,15
169485,2021,8,18,15
169486,2021,8,18,15
169487,2021,8,18,15
169488,2021,8,18,15
169489,2021,8,18,15
169490,2021,8,18,15
169491,2021,8,18,15
169492,2021,8,18,15
169493,2021,8,18,15
169494,2021,8,18,15
169495,2021,8,18,15
169496,2021,8,18,15
169497,2021,8,18,15
169498,2021,8,18,15
169499,2021,8,18,15
169500,2021,8,18,15
169501,2021,8,18,15
169502,2021,8,18,15
169503,2021,8,18,15
169504,2021,8,18,15
169505,2021,8,18,15
169506,2021,8,18,15
169507,2021,8,18,15
169508,2021,8,18,15
169509,2021,8,18,15
169510,2021,8,18,15
169511,2021,8,18,15
169512,2021,8,18,15
169513,2021,8,18,15
169514,2021,8,18,15
169515,2021,8,18,16
169516,2021,8,18,16
169517,2021,8,18,16
169518,2021,8,18,16
169519,2021,8,18,16
169520,2021,8,18,16
169521,2021,8,18,16
169522,2021,8,18,16
169523,2021,8,18,16
169524,2021,8,18,17
169525,2021,8,19,8
169526,2021,8,19,8
169527,2021,8,19,8
169528,2021,8,19,8
169529,2021,8,19,8
169530,2021,8,19,8
169531,2021,8,19,8
169532,2021,8,19,8
169533,2021,8,19,8
169534,2021,8,19,8
169535,2021,8,19,8
169536,2021,8,19,8
169537,2021,8,19,8
169538,2021,8,19,8
169539,2021,8,19,8
169540,2021,8,19,8
169541,2021,8,19,8
169542,2021,8,19,8
169543,2021,8,19,8
169544,2021,8,19,8
169545,2021,8,19,8
169546,2021,8,19,8
169547,2021,8,19,8
169548,2021,8,19,8
169549,2021,8,19,8
169550,2021,8,19,8
169551,2021,8,19,8
169552,2021,8,19,8
169553,2021,8,19,8
169554,2021,8,19,8
169555,2021,8,19,8
169556,2021,8,19,8
169557,2021,8,19,8
169558,2021,8,19,8
169559,2021,8,19,8
169560,2021,8,19,8
169561,2021,8,19,8
169562,2021,8,19,8
169563,2021,8,19,8
169564,2021,8,19,8
169565,2021,8,19,8
169566,2021,8,19,8
169567,2021,8,19,8
169568,2021,8,19,8
169569,2021,8,19,8
169570,2021,8,19,8
169571,2021,8,19,8
169572,2021,8,19,8
169573,2021,8,19,8
169574,2021,8,19,8
169575,2021,8,19,8
169576,2021,8,19,8
169577,2021,8,19,8
169578,2021,8,19,8
169579,2021,8,19,8
169580,2021,8,19,8
169581,2021,8,19,8
169582,2021,8,19,8
169583,2021,8,19,8
169584,2021,8,19,8
169585,2021,8,19,8
169586,2021,8,19,8
169587,2021,8,19,8
169588,2021,8,19,8
169589,2021,8,19,8
169590,2021,8,19,8
169591,2021,8,19,8
169592,2021,8,19,8
169593,2021,8,19,8
169594,2021,8,19,8
169595,2021,8,19,8
169596,2021,8,19,8
169597,2021,8,19,8
169598,2021,8,19,8
169599,2021,8,19,8
169600,2021,8,19,8
169601,2021,8,19,8
169602,2021,8,19,8
169603,2021,8,19,8
169604,2021,8,19,8
169605,2021,8,19,8
169606,2021,8,19,8
169607,2021,8,19,8
169608,2021,8,19,8
169609,2021,8,19,8
169610,2021,8,19,8
169611,2021,8,19,8
169612,2021,8,19,8
169613,2021,8,19,8
169614,2021,8,19,8
169615,2021,8,19,8
169616,2021,8,19,8
169617,2021,8,19,8
169618,2021,8,19,8
169619,2021,8,19,8
169620,2021,8,19,8
169621,2021,8,19,8
169622,2021,8,19,8
169623,2021,8,19,8
169624,2021,8,19,8
169625,2021,8,19,8
169626,2021,8,19,8
169627,2021,8,19,8
169628,2021,8,19,8
169629,2021,8,19,8
169630,2021,8,19,8
169631,2021,8,19,8
169632,2021,8,19,8
169633,2021,8,19,8
169634,2021,8,19,8
169635,2021,8,19,8
169636,2021,8,19,8
169637,2021,8,19,9
169638,2021,8,19,9
169639,2021,8,19,9
169640,2021,8,19,9
169641,2021,8,19,9
169642,2021,8,19,9
169643,2021,8,19,9
169644,2021,8,19,9
169645,2021,8,19,9
169646,2021,8,19,9
169647,2021,8,19,9
169648,2021,8,19,9
169649,2021,8,19,9
169650,2021,8,19,9
169651,2021,8,19,9
169652,2021,8,19,9
169653,2021,8,19,9
169654,2021,8,19,9
169655,2021,8,19,9
169656,2021,8,19,9
169657,2021,8,19,9
169658,2021,8,19,9
169659,2021,8,19,9
169660,2021,8,19,9
169661,2021,8,19,9
169662,2021,8,19,9
169663,2021,8,19,9
169664,2021,8,19,9
169665,2021,8,19,9
169666,2021,8,19,9
169667,2021,8,19,9
169668,2021,8,19,9
169669,2021,8,19,9
169670,2021,8,19,9
169671,2021,8,19,9
169672,2021,8,19,9
169673,2021,8,19,9
169674,2021,8,19,9
169675,2021,8,19,9
169676,2021,8,19,9
169677,2021,8,19,9
169678,2021,8,19,9
169679,2021,8,19,9
169680,2021,8,19,9
169681,2021,8,19,9
169682,2021,8,19,10
169683,2021,8,19,10
169684,2021,8,19,10
169685,2021,8,19,10
169686,2021,8,19,10
169687,2021,8,19,10
169688,2021,8,19,10
169689,2021,8,19,10
169690,2021,8,19,10
169691,2021,8,19,10
169692,2021,8,19,10
169693,2021,8,19,10
169694,2021,8,19,10
169695,2021,8,19,10
169696,2021,8,19,10
169697,2021,8,19,10
169698,2021,8,19,10
169699,2021,8,19,10
169700,2021,8,19,10
169701,2021,8,19,10
169702,2021,8,19,10
169703,2021,8,19,10
169704,2021,8,19,10
169705,2021,8,19,10
169706,2021,8,19,10
169707,2021,8,19,10
169708,2021,8,19,10
169709,2021,8,19,10
169710,2021,8,19,10
169711,2021,8,19,10
169712,2021,8,19,10
169713,2021,8,19,10
169714,2021,8,19,10
169715,2021,8,19,10
169716,2021,8,19,10
169717,2021,8,19,10
169718,2021,8,19,10
169719,2021,8,19,10
169720,2021,8,19,10
169721,2021,8,19,10
169722,2021,8,19,10
169723,2021,8,19,10
169724,2021,8,19,11
169725,2021,8,19,11
169726,2021,8,19,11
169727,2021,8,19,11
169728,2021,8,19,11
169729,2021,8,19,11
169730,2021,8,19,11
169731,2021,8,19,11
169732,2021,8,19,11
169733,2021,8,19,11
169734,2021,8,19,11
169735,2021,8,19,11
169736,2021,8,19,11
169737,2021,8,19,11
169738,2021,8,19,11
169739,2021,8,19,11
169740,2021,8,19,11
169741,2021,8,19,11
169742,2021,8,19,11
169743,2021,8,19,11
169744,2021,8,19,11
169745,2021,8,19,11
169746,2021,8,19,11
169747,2021,8,19,11
169748,2021,8,19,12
169749,2021,8,19,12
169750,2021,8,19,12
169751,2021,8,19,12
169752,2021,8,19,12
169753,2021,8,19,12
169754,2021,8,19,12
169755,2021,8,19,12
169756,2021,8,19,12
169757,2021,8,19,12
169758,2021,8,19,12
169759,2021,8,19,12
169760,2021,8,19,12
169761,2021,8,19,12
169762,2021,8,19,12
169763,2021,8,19,12
169764,2021,8,19,12
169765,2021,8,19,12
169766,2021,8,19,12
169767,2021,8,19,12
169768,2021,8,19,12
169769,2021,8,19,12
169770,2021,8,19,12
169771,2021,8,19,12
169772,2021,8,19,12
169773,2021,8,19,12
169774,2021,8,19,12
169775,2021,8,19,12
169776,2021,8,19,12
169777,2021,8,19,12
169778,2021,8,19,13
169779,2021,8,19,13
169780,2021,8,19,13
169781,2021,8,19,13
169782,2021,8,19,13
169783,2021,8,19,13
169784,2021,8,19,13
169785,2021,8,19,13
169786,2021,8,19,13
169787,2021,8,19,13
169788,2021,8,19,13
169789,2021,8,19,13
169790,2021,8,19,13
169791,2021,8,19,13
169792,2021,8,19,13
169793,2021,8,19,13
169794,2021,8,19,14
169795,2021,8,19,14
169796,2021,8,19,14
169797,2021,8,19,14
169798,2021,8,19,14
169799,2021,8,19,14
169800,2021,8,19,14
169801,2021,8,19,14
169802,2021,8,19,14
169803,2021,8,19,14
169804,2021,8,19,14
169805,2021,8,19,14
169806,2021,8,19,14
169807,2021,8,19,14
169808,2021,8,19,14
169809,2021,8,19,14
169810,2021,8,19,14
169811,2021,8,19,14
169812,2021,8,19,14
169813,2021,8,19,14
169814,2021,8,19,14
169815,2021,8,19,15
169816,2021,8,19,15
169817,2021,8,19,15
169818,2021,8,19,15
169819,2021,8,19,15
169820,2021,8,19,15
169821,2021,8,19,15
169822,2021,8,19,15
169823,2021,8,19,15
169824,2021,8,19,15
169825,2021,8,19,15
169826,2021,8,19,15
169827,2021,8,19,15
169828,2021,8,19,15
169829,2021,8,19,15
169830,2021,8,19,15
169831,2021,8,19,15
169832,2021,8,19,15
169833,2021,8,19,15
169834,2021,8,19,15
169835,2021,8,19,15
169836,2021,8,19,15
169837,2021,8,19,15
169838,2021,8,19,15
169839,2021,8,19,15
169840,2021,8,19,15
169841,2021,8,19,15
169842,2021,8,19,15
169843,2021,8,19,15
169844,2021,8,19,15
169845,2021,8,19,15
169846,2021,8,19,15
169847,2021,8,19,15
169848,2021,8,19,16
169849,2021,8,19,16
169850,2021,8,19,16
169851,2021,8,19,16
169852,2021,8,19,16
169853,2021,8,19,16
169854,2021,8,19,16
169855,2021,8,19,16
169856,2021,8,19,17
169857,2021,8,19,17
169858,2021,8,19,8
169859,2021,8,19,8
169860,2021,8,19,8
169861,2021,8,19,8
169862,2021,8,19,8
169863,2021,8,19,8
169864,2021,8,19,8
169865,2021,8,19,8
169866,2021,8,19,8
169867,2021,8,19,8
169868,2021,8,19,8
169869,2021,8,19,8
169870,2021,8,19,8
169871,2021,8,19,8
169872,2021,8,19,8
169873,2021,8,19,8
169874,2021,8,19,8
169875,2021,8,19,8
169876,2021,8,19,8
169877,2021,8,19,8
169878,2021,8,19,8
169879,2021,8,19,8
169880,2021,8,19,8
169881,2021,8,19,8
169882,2021,8,19,8
169883,2021,8,19,8
169884,2021,8,19,8
169885,2021,8,19,8
169886,2021,8,19,8
169887,2021,8,19,8
169888,2021,8,19,8
169889,2021,8,19,8
169890,2021,8,19,8
169891,2021,8,19,9
169892,2021,8,19,9
169893,2021,8,19,9
169894,2021,8,19,9
169895,2021,8,19,9
169896,2021,8,19,9
169897,2021,8,19,9
169898,2021,8,19,9
169899,2021,8,19,9
169900,2021,8,19,9
169901,2021,8,19,9
169902,2021,8,19,9
169903,2021,8,19,9
169904,2021,8,19,9
169905,2021,8,19,9
169906,2021,8,19,10
169907,2021,8,19,10
169908,2021,8,19,10
169909,2021,8,19,10
169910,2021,8,19,10
169911,2021,8,19,10
169912,2021,8,19,10
169913,2021,8,19,10
169914,2021,8,19,10
169915,2021,8,19,10
169916,2021,8,19,10
169917,2021,8,19,10
169918,2021,8,19,10
169919,2021,8,19,10
169920,2021,8,19,10
169921,2021,8,19,11
169922,2021,8,19,11
169923,2021,8,19,12
169924,2021,8,19,12
169925,2021,8,19,12
169926,2021,8,19,12
169927,2021,8,19,13
169928,2021,8,19,14
169929,2021,8,19,14
169930,2021,8,19,14
169931,2021,8,19,15
169932,2021,8,19,15
169933,2021,8,19,15
169934,2021,8,19,15
169935,2021,8,19,15
169936,2021,8,19,15
169937,2021,8,19,15
169938,2021,8,19,15
169939,2021,8,19,15
169940,2021,8,19,15
169941,2021,8,19,15
169942,2021,8,19,16
169943,2021,8,19,17
169944,2021,8,19,8
169945,2021,8,19,8
169946,2021,8,19,8
169947,2021,8,19,8
169948,2021,8,19,8
169949,2021,8,19,8
169950,2021,8,19,8
169951,2021,8,19,8
169952,2021,8,19,8
169953,2021,8,19,8
169954,2021,8,19,8
169955,2021,8,19,8
169956,2021,8,19,8
169957,2021,8,19,8
169958,2021,8,19,8
169960,2021,8,19,8
169964,2021,8,19,8
169965,2021,8,19,8
169966,2021,8,19,8
169967,2021,8,19,9
169968,2021,8,19,9
169969,2021,8,19,9
169970,2021,8,19,9
169971,2021,8,19,9
169972,2021,8,19,9
169973,2021,8,19,9
169974,2021,8,19,9
169975,2021,8,19,9
169976,2021,8,19,9
169977,2021,8,19,9
169978,2021,8,19,9
169979,2021,8,19,10
169980,2021,8,19,10
169981,2021,8,19,10
169982,2021,8,19,10
169983,2021,8,19,10
169984,2021,8,19,10
169985,2021,8,19,10
169986,2021,8,19,10
169987,2021,8,19,10
169988,2021,8,19,11
169989,2021,8,19,11
169990,2021,8,19,11
169991,2021,8,19,11
169992,2021,8,19,11
169993,2021,8,19,11
169994,2021,8,19,11
169995,2021,8,19,11
169996,2021,8,19,11
169997,2021,8,19,11
169998,2021,8,19,11
169999,2021,8,19,11
170000,2021,8,19,12
170001,2021,8,19,12
170002,2021,8,19,12
170003,2021,8,19,12
170004,2021,8,19,12
170005,2021,8,19,12
170006,2021,8,19,12
170007,2021,8,19,12
170008,2021,8,19,12
170009,2021,8,19,12
170010,2021,8,19,12
170011,2021,8,19,12
170012,2021,8,19,12
170013,2021,8,19,12
170014,2021,8,19,12
170015,2021,8,19,12
170016,2021,8,19,13
170017,2021,8,19,13
170018,2021,8,19,13
170019,2021,8,19,14
170020,2021,8,19,14
170021,2021,8,19,14
170022,2021,8,19,14
170023,2021,8,19,14
170024,2021,8,19,14
170025,2021,8,19,15
170026,2021,8,19,15
170027,2021,8,19,15
170028,2021,8,19,15
170029,2021,8,19,15
170030,2021,8,19,15
170031,2021,8,19,15
170032,2021,8,19,15
170033,2021,8,19,15
170034,2021,8,19,15
170035,2021,8,19,15
170036,2021,8,19,15
170037,2021,8,19,15
170038,2021,8,19,15
170039,2021,8,19,15
170040,2021,8,19,15
170041,2021,8,19,15
170042,2021,8,19,15
170043,2021,8,19,15
170044,2021,8,19,15
170045,2021,8,19,15
170046,2021,8,19,16
170047,2021,8,19,16
170048,2021,8,19,16
170049,2021,8,19,16
170050,2021,8,19,16
170051,2021,8,19,16
170052,2021,8,19,9
170053,2021,8,19,9
170054,2021,8,19,11
170055,2021,8,19,11
170056,2021,8,19,12
170057,2021,8,19,15
170058,2021,8,19,15
170059,2021,8,19,8
170060,2021,8,19,8
170061,2021,8,19,8
170062,2021,8,19,8
170063,2021,8,19,8
170064,2021,8,19,8
170065,2021,8,19,8
170066,2021,8,19,8
170067,2021,8,19,8
170068,2021,8,19,8
170069,2021,8,19,9
170070,2021,8,19,10
170071,2021,8,19,10
170072,2021,8,19,10
170073,2021,8,19,10
170074,2021,8,19,10
170075,2021,8,19,10
170076,2021,8,19,10
170077,2021,8,19,11
170078,2021,8,19,11
170079,2021,8,19,11
170080,2021,8,19,11
170081,2021,8,19,11
170082,2021,8,19,11
170083,2021,8,19,12
170084,2021,8,19,12
170085,2021,8,19,12
170086,2021,8,19,12
170087,2021,8,19,12
170088,2021,8,19,13
170089,2021,8,19,14
170090,2021,8,19,14
170091,2021,8,19,15
170092,2021,8,19,15
170093,2021,8,19,15
170094,2021,8,19,15
170095,2021,8,19,15
170096,2021,8,19,15
170097,2021,8,19,15
170098,2021,8,19,15
170099,2021,8,19,15
170100,2021,8,19,16
170101,2021,8,19,17
170102,2021,8,19,8
170103,2021,8,19,8
170104,2021,8,19,8
170105,2021,8,19,8
170106,2021,8,19,8
170107,2021,8,19,8
170108,2021,8,19,8
170109,2021,8,19,8
170110,2021,8,19,8
170111,2021,8,19,8
170112,2021,8,19,8
170113,2021,8,19,8
170114,2021,8,19,8
170115,2021,8,19,8
170116,2021,8,19,8
170117,2021,8,19,8
170118,2021,8,19,8
170119,2021,8,19,8
170120,2021,8,19,8
170121,2021,8,19,8
170122,2021,8,19,8
170123,2021,8,19,8
170124,2021,8,19,8
170125,2021,8,19,8
170126,2021,8,19,8
170127,2021,8,19,8
170128,2021,8,19,8
170129,2021,8,19,8
170130,2021,8,19,8
170131,2021,8,19,8
170132,2021,8,19,8
170133,2021,8,19,8
170134,2021,8,19,8
170135,2021,8,19,8
170136,2021,8,19,8
170137,2021,8,19,8
170138,2021,8,19,8
170139,2021,8,19,8
170140,2021,8,19,8
170141,2021,8,19,8
170142,2021,8,19,8
170143,2021,8,19,8
170144,2021,8,19,8
170145,2021,8,19,8
170146,2021,8,19,8
170147,2021,8,19,8
170148,2021,8,19,8
170149,2021,8,19,8
170150,2021,8,19,8
170151,2021,8,19,8
170152,2021,8,19,8
170153,2021,8,19,8
170154,2021,8,19,8
170155,2021,8,19,8
170156,2021,8,19,8
170157,2021,8,19,8
170158,2021,8,19,8
170159,2021,8,19,8
170160,2021,8,19,8
170161,2021,8,19,8
170162,2021,8,19,8
170163,2021,8,19,8
170164,2021,8,19,8
170165,2021,8,19,8
170166,2021,8,19,8
170167,2021,8,19,8
170168,2021,8,19,8
170169,2021,8,19,8
170170,2021,8,19,8
170171,2021,8,19,8
170172,2021,8,19,8
170173,2021,8,19,8
170174,2021,8,19,8
170175,2021,8,19,8
170176,2021,8,19,8
170177,2021,8,19,8
170178,2021,8,19,8
170179,2021,8,19,8
170180,2021,8,19,8
170181,2021,8,19,8
170182,2021,8,19,8
170183,2021,8,19,8
170184,2021,8,19,8
170185,2021,8,19,8
170186,2021,8,19,8
170187,2021,8,19,8
170188,2021,8,19,8
170189,2021,8,19,8
170190,2021,8,19,8
170191,2021,8,19,8
170192,2021,8,19,8
170193,2021,8,19,8
170194,2021,8,19,8
170195,2021,8,19,8
170196,2021,8,19,8
170197,2021,8,19,9
170198,2021,8,19,9
170199,2021,8,19,9
170200,2021,8,19,9
170201,2021,8,19,9
170202,2021,8,19,9
170203,2021,8,19,9
170204,2021,8,19,9
170205,2021,8,19,9
170206,2021,8,19,9
170207,2021,8,19,9
170208,2021,8,19,9
170209,2021,8,19,9
170210,2021,8,19,9
170211,2021,8,19,9
170212,2021,8,19,9
170213,2021,8,19,9
170214,2021,8,19,9
170215,2021,8,19,9
170216,2021,8,19,9
170217,2021,8,19,9
170218,2021,8,19,9
170219,2021,8,19,9
170220,2021,8,19,9
170221,2021,8,19,9
170222,2021,8,19,9
170223,2021,8,19,9
170224,2021,8,19,9
170225,2021,8,19,9
170226,2021,8,19,9
170227,2021,8,19,9
